provider_id,provider_lat,provider_lon,skills,rating,acceptance_rate_30d,avg_response_time_min,completed_jobs_90d
P2484,15.140875934980073,93.04719731107807,Fridge repair|Fridge installation,3.63,0.7,23.05,254
P2485,30.283905750306992,89.98019444857881,TV repair|Fridge installation,4.24,0.91,11.36,16
P2486,25.832392488256282,91.84854190056049,Fridge installation|TV repair,4.09,0.69,17.19,159
P2487,18.04541347345316,94.0735798388572,Fridge repair|TV installation,4.45,0.61,2.65,24
P2488,36.54324322824742,92.40858106887318,Fridge repair|Fridge installation|TV installation,4.58,0.73,17.0,243
P2489,23.615803323218472,72.23078814801534,Fridge installation,4.11,0.86,12.93,283
P2490,33.39421609337589,74.06639777234443,Fridge installation|TV repair,4.25,0.63,26.65,184
P2491,30.1862525091442,79.74865612676894,Fridge installation,4.75,0.81,2.62,266
P2492,16.916038253879208,84.22246209451563,Fridge repair|TV repair|Fridge installation,4.87,0.72,3.36,237
P2493,35.67270936681623,78.77158456875523,Fridge installation|Fridge repair|TV repair,4.66,0.68,24.6,142
P2494,16.772614850190934,71.82135576931404,Fridge installation|Fridge repair,3.77,0.68,20.03,259
P2495,24.613711434217286,84.94619109248127,TV repair|Fridge installation|Fridge repair,3.74,0.74,20.72,71
P2496,15.39834640680202,79.5748193696009,Fridge installation|Fridge repair,4.62,0.99,19.81,276
P2497,23.451920978065694,86.11987112070969,TV repair|Fridge repair|Fridge installation,4.98,0.78,3.86,107
P2498,30.99878990620288,79.55100066804357,Fridge repair,4.96,0.74,12.42,162
P2499,34.5499851327842,92.72280845238694,Fridge repair,4.16,0.81,28.06,103
P2500,24.10931678943763,71.09299701926103,Fridge installation,4.93,0.83,6.23,144
P2501,8.535511241903842,69.79727604369606,TV installation,4.78,0.95,12.0,186
P2502,17.78502655190659,87.02160322197723,Fridge installation|TV installation,4.85,0.7,25.95,135
P2503,23.97738162137749,71.06189867422842,Fridge repair|Fridge installation|TV installation,4.98,0.7,7.56,90
P2504,33.30575307144997,76.74055294509829,Fridge installation|Fridge repair,3.32,0.66,25.16,184
P2505,27.650782090735728,69.11455982554162,Fridge installation|TV installation|Fridge repair,4.14,0.76,29.38,150
P2506,24.01576482105777,88.65851723984176,Fridge installation,3.97,0.69,17.04,210
P2507,21.690257205720382,82.9120080598413,TV repair,4.67,0.9,9.42,26
P2508,21.911304713472827,92.9084574567736,Fridge installation|TV installation,4.79,0.98,26.63,33
P2509,11.861440739732698,79.18089203887169,TV installation,4.89,0.96,16.66,206
P2510,16.958690138254116,81.18072881204397,TV repair,4.43,0.76,7.26,30
P2511,16.40817571620896,73.41383385151518,TV repair|Fridge installation|TV installation,3.81,0.89,29.03,143
P2512,25.890132742152385,90.6019932707963,TV repair|Fridge installation|TV installation,4.13,0.69,3.06,272
P2513,32.01359421610891,87.48764827066745,Fridge repair|TV repair|TV installation,4.94,0.7,15.6,171
P2514,36.88629473829797,79.22522628944586,TV repair|Fridge installation|TV installation,4.81,0.72,23.09,165
P2515,22.451416579799258,91.91385643957761,TV installation|Fridge installation,4.63,0.92,25.06,71
P2516,11.823707699658511,82.72283091441744,Fridge installation|TV installation|Fridge repair,4.38,0.85,24.51,186
P2517,21.07307635287687,87.42382309214514,Fridge repair|Fridge installation|TV repair,3.54,0.76,21.87,84
P2518,34.990532338961685,89.37662401102685,Fridge installation,4.13,0.95,20.64,61
P2519,15.14476866128119,79.45085200031812,Fridge installation,4.37,0.96,10.84,204
P2520,25.221776576468223,79.58260875157055,Fridge repair|TV installation,4.67,0.89,22.98,50
P2521,33.88765194700215,82.5632531046347,Fridge installation|TV repair,4.29,0.68,13.69,218
P2522,16.252264353086474,84.68878305870459,TV installation,3.25,0.88,22.5,245
P2523,34.784215283378494,89.49128533174108,Fridge repair|Fridge installation|TV repair,3.63,0.91,2.62,218
P2524,20.05122643157618,79.1458318107973,Fridge installation|TV repair,4.48,0.91,19.0,29
P2525,19.983457647261368,68.41443233118031,Fridge installation|TV installation,4.47,0.84,11.64,254
P2526,24.797414497562098,81.53239672855543,Fridge installation,3.84,0.96,14.25,169
P2527,16.086162011716684,73.904478756305,Fridge installation|TV installation|TV repair,3.56,0.83,4.07,211
P2528,19.48753698649793,85.00040063429012,TV repair|TV installation|Fridge repair,4.84,0.76,3.94,223
P2529,10.230408523324705,73.94771885798468,Fridge installation|Fridge repair,4.43,0.92,14.67,205
P2530,16.042691975437073,83.97886321701237,Fridge repair|TV installation|Fridge installation,3.23,0.98,10.15,123
P2531,25.54508877880296,79.37170779461687,TV repair,3.24,0.91,12.19,194
P2532,22.876386415515913,89.42119955329294,TV repair|Fridge installation|TV installation,4.81,0.97,16.98,87
P2533,24.58333940583971,68.53119900925603,TV repair|Fridge repair,3.5,0.69,9.0,84
P2534,11.684544256902115,82.57341884345517,Fridge installation|TV repair,4.12,0.74,4.01,167
P2535,34.46715148111612,92.1706909487214,Fridge repair|TV installation,4.38,0.74,8.75,280
P2536,35.61304128623216,95.79864145075139,Fridge repair|TV repair,4.45,0.95,27.73,206
P2537,20.79316438170322,81.11071214932115,TV installation|TV repair|Fridge repair,3.6,0.83,6.2,30
P2538,17.64098382918151,85.14893510416061,Fridge repair|Fridge installation|TV repair,4.43,0.96,25.4,87
P2539,15.012764987296872,83.55708642522475,TV repair|TV installation|Fridge installation,3.8,0.98,19.01,206
P2540,30.507381353991516,80.51790111522487,TV installation|TV repair,3.66,0.76,18.88,202
P2541,33.76218993437871,89.91272862290099,Fridge repair|TV repair|TV installation,4.46,0.74,26.85,245
P2542,13.951783876628966,88.16455278712445,Fridge installation|Fridge repair|TV installation,4.48,0.7,11.63,167
P2543,18.85366956767129,90.06324848092694,TV repair|Fridge repair,3.91,0.92,23.53,272
P2544,24.25328793219158,84.91830624071758,TV repair|TV installation,3.96,0.82,7.55,10
P2545,29.990865691885503,86.87562106859221,Fridge installation|TV installation,3.36,0.62,21.12,289
P2546,12.456608306545295,93.01307438057405,TV repair|TV installation|Fridge installation,3.4,0.97,14.37,96
P2547,14.360517336896656,75.4780633557005,TV installation|Fridge installation|Fridge repair,4.13,0.8,7.69,42
P2548,25.516521900680168,96.72821513970985,Fridge repair|TV repair|TV installation,3.53,0.62,2.9,33
P2549,22.83406716642334,88.49394354535576,Fridge installation|TV repair,3.39,0.88,9.63,107
P2550,30.421021513673047,70.89817029048997,TV repair|Fridge repair,4.76,0.72,20.32,297
P2551,14.705871184340051,94.57458809552948,Fridge repair,3.81,0.87,22.38,83
P2552,25.66336799560939,91.41211472230252,TV repair|TV installation,3.77,0.79,26.33,284
P2553,23.505127435723466,68.58565276944566,Fridge installation|TV repair|Fridge repair,3.32,0.86,22.08,226
P2554,12.15599105199271,80.91675742875721,TV repair|Fridge repair|TV installation,3.71,0.8,26.37,252
P2555,23.64769325729978,69.51686739041631,TV repair|Fridge repair,4.49,0.67,2.89,76
P2556,33.1034900311638,72.37405369216984,Fridge installation|TV installation|TV repair,3.03,0.64,12.18,206
P2557,14.952581015209496,70.90052461070535,TV repair|Fridge repair,4.38,0.61,19.3,205
P2558,22.589045513716265,70.24212591959699,Fridge repair|TV installation,4.36,0.74,8.29,45
P2559,13.228534273300317,94.14547448030586,Fridge repair|TV repair|TV installation,3.34,0.95,18.02,17
P2560,19.12794306686418,71.45555432067349,Fridge repair|Fridge installation,3.49,0.64,24.61,27
P2561,14.553373155000322,86.54458474527101,Fridge installation|Fridge repair|TV repair,3.91,0.76,18.6,280
P2562,35.14040311277689,95.71439120331985,TV installation,4.71,0.94,4.76,240
P2563,19.611039716048218,72.73051236014629,Fridge installation|TV repair|TV installation,4.62,0.69,16.73,165
P2564,21.764725975000765,84.18610330868532,Fridge installation|Fridge repair,3.89,0.63,15.58,95
P2565,34.72644639006566,80.11597764824943,TV repair|Fridge repair|Fridge installation,4.73,0.64,10.93,222
P2566,24.502350671916552,69.03455807445543,Fridge installation|TV repair,4.03,0.84,7.36,189
P2567,26.570073042634373,81.58072748039879,TV installation,4.72,0.74,9.47,145
P2568,34.032382036916445,96.02531191588037,Fridge repair|TV installation|Fridge installation,3.72,0.86,20.54,120
P2569,15.937169963024118,75.81103049277202,TV repair|Fridge repair,4.64,0.88,29.49,100
P2570,27.96421904105181,74.57598916138794,Fridge installation,3.07,0.62,12.46,46
P2571,28.43874450998408,92.67337278105602,Fridge repair|Fridge installation,4.91,0.68,16.11,151
P2572,15.176564155538786,85.41371303425795,Fridge repair,3.52,0.73,14.36,145
P2573,29.281936235961393,77.57775426136456,TV installation|Fridge installation|TV repair,3.25,0.79,23.03,92
P2574,24.876365603667708,90.79734798629084,TV installation,3.34,0.64,22.98,137
P2575,35.59348373759322,88.71522114770082,TV repair,3.65,0.72,16.66,233
P2576,11.412618866713672,73.09987855816958,Fridge repair,4.55,0.81,2.3,75
P2577,10.544925617329888,72.51605434577702,Fridge installation|Fridge repair,4.54,0.89,3.28,286
P2578,10.129896039167082,76.23360459026848,Fridge installation|Fridge repair,3.49,0.7,12.6,167
P2579,24.325005713648363,78.21021791446385,TV installation,4.21,0.64,2.27,168
P2580,14.614250228988835,72.56279346820138,Fridge repair,4.23,1.0,6.98,98
P2581,10.56705252432896,94.33646435359759,TV repair,4.07,0.94,3.63,62
P2582,31.375521925414866,74.0720586699274,Fridge repair|Fridge installation,3.59,0.68,9.4,285
P2583,33.109402787178325,95.22761613704644,TV installation|Fridge repair|TV repair,4.99,0.98,2.17,87
P2584,18.11700080633792,92.0676228986218,Fridge installation|TV repair|Fridge repair,4.79,0.67,19.35,62
P2585,19.28190926796362,96.94773755969676,Fridge repair,4.95,0.98,29.41,79
P2586,20.721101847806004,68.50303187875782,Fridge repair|TV repair|TV installation,4.99,0.82,15.26,24
P2587,12.519950660025236,73.4878904738122,TV repair|TV installation,4.62,0.7,24.38,189
P2588,8.962441276525043,82.99342699271476,TV installation|TV repair|Fridge repair,3.39,0.9,19.95,228
P2589,18.517121622283028,95.13683617267452,TV repair|Fridge repair|TV installation,4.13,0.65,15.97,93
P2590,32.30937660868541,95.15782681452177,TV repair|Fridge installation,3.63,0.66,4.07,180
P2591,14.781602703478853,70.3175381710516,TV repair|TV installation|Fridge repair,3.0,0.84,12.14,107
P2592,18.88011555107997,82.09409999890858,Fridge installation|Fridge repair|TV repair,3.81,0.86,11.97,19
P2593,16.559525125833318,85.8437340974272,TV installation|TV repair,3.75,0.76,17.11,55
P2594,29.520685184189087,88.18823182321769,TV installation,4.78,0.89,29.94,266
P2595,26.798349143243836,79.3826252015785,Fridge repair,4.79,0.94,8.77,294
P2596,9.889987881019003,95.93237629636681,Fridge installation|TV installation,3.7,0.93,10.92,226
P2597,36.524132967545626,93.42574603081728,TV repair|TV installation|Fridge repair,3.32,0.82,11.76,195
P2598,32.66052084207766,69.96253256308152,TV repair|TV installation|Fridge repair,4.99,0.88,6.54,141
P2599,32.30710169988642,68.62754042340976,TV installation|Fridge installation,3.47,0.9,18.41,16
P2600,27.40131971715662,78.72091669937551,Fridge repair,3.43,0.95,29.47,229
P2601,26.684356539305586,72.89021811566776,Fridge repair|TV installation,4.95,0.8,3.61,42
P2602,34.47296063808056,81.51732122324479,TV repair,3.65,0.91,2.46,225
P2603,21.619802335678074,70.22150487309759,TV repair|Fridge repair|Fridge installation,4.41,0.76,9.63,151
P2604,36.66970463976614,68.64280692082774,Fridge installation|TV installation,3.33,0.99,19.59,202
P2605,10.284067058344727,87.42017368735343,Fridge repair|Fridge installation|TV repair,3.28,0.87,29.42,47
P2606,25.332923868361522,94.88335127482733,TV installation|Fridge installation|Fridge repair,3.8,0.73,26.84,264
P2607,10.38972860293729,92.45018874071567,Fridge installation,3.02,0.94,14.64,247
P2608,30.688045834360345,72.27917155934293,Fridge repair|TV repair,3.95,0.92,9.84,126
P2609,9.175066237750428,87.02773532664885,Fridge repair,4.68,0.89,25.24,84
P2610,33.777750250038,77.34361006879092,TV installation,3.03,0.94,28.37,100
P2611,28.786517190192562,68.94477308937306,Fridge repair|Fridge installation,3.75,0.85,16.62,166
P2612,16.447781452449362,91.44899891344383,TV repair|TV installation,4.84,0.77,12.22,105
P2613,30.77925156321379,82.14775156862305,Fridge installation,3.43,0.65,15.97,183
P2614,13.677478230980949,95.03618217805264,Fridge installation|TV installation,3.5,0.89,9.97,137
P2615,23.430336549804014,78.3307137540644,Fridge installation|TV repair|Fridge repair,3.25,0.62,17.56,103
P2616,28.067783139645584,89.83550939023021,Fridge repair|Fridge installation|TV repair,3.3,0.76,15.52,59
P2617,18.146319630304465,90.94363092561198,Fridge installation|Fridge repair,4.25,0.78,4.57,235
P2618,12.74757992276246,70.22100397198683,Fridge repair|TV installation|TV repair,4.33,0.96,14.9,76
P2619,33.52863380513769,69.94223921758365,TV installation,4.74,0.76,12.23,260
P2620,9.014966396655584,88.31907703774777,Fridge installation|Fridge repair|TV repair,3.05,0.94,6.41,175
P2621,25.317370430011273,81.26881681382895,Fridge installation,3.68,0.79,10.72,203
P2622,13.84176376774862,96.81933122798652,Fridge repair,3.99,0.83,6.66,283
P2623,33.1260387562199,68.63239700060747,TV repair|Fridge installation,4.36,0.82,6.75,202
P2624,18.93405438734333,94.36613343298629,TV installation,4.58,0.9,29.19,251
P2625,25.718235757080553,94.38796127033928,TV installation|Fridge repair|Fridge installation,4.58,0.83,4.13,53
P2626,10.015726098940604,82.74875973419273,Fridge installation|TV installation,3.16,0.89,17.3,22
P2627,13.310925775581325,85.57497012309098,TV installation|Fridge installation|TV repair,3.42,0.85,22.23,273
P2628,31.637145729795687,92.75295661079119,Fridge repair|TV installation|TV repair,3.15,0.74,21.24,278
P2629,13.529602455888952,84.02857753483424,Fridge installation,3.81,0.76,24.67,264
P2630,26.007436533896897,80.35563340657262,TV installation|Fridge installation,4.78,0.69,4.05,76
P2631,35.2194091580471,87.22128950489633,TV installation|TV repair,4.69,0.91,12.62,71
P2632,30.816970925016943,93.14391636452383,TV installation,3.21,0.74,19.91,277
P2633,21.49003720304251,70.50876879925268,Fridge installation,3.11,0.75,14.99,59
P2634,36.7510363399103,91.67473548428687,Fridge repair,4.42,0.62,27.32,154
P2635,11.782744181467049,91.12940102350113,TV installation|TV repair|Fridge installation,4.42,0.81,16.41,56
P2636,34.97653377815797,90.87445285488747,Fridge installation|Fridge repair|TV installation,3.91,0.68,7.83,73
P2637,34.679029163045634,96.76214403132722,TV repair,3.57,0.88,18.72,221
P2638,29.58414723953076,89.63671040363258,TV installation|Fridge repair,4.34,0.86,8.82,241
P2639,12.888878101430963,79.43588299973537,TV repair,4.53,0.98,13.97,52
P2640,34.64298873068108,94.00578957377888,Fridge installation|TV installation|Fridge repair,4.84,0.96,16.76,272
P2641,14.197676270724791,75.7490110259405,TV installation,3.47,0.81,11.01,70
P2642,29.297747450644597,70.10245922614658,TV installation|TV repair|Fridge installation,4.79,0.78,20.47,273
P2643,21.986017325110783,69.43876936319602,Fridge installation|TV installation,4.0,0.7,27.51,170
P2644,13.985215525197242,83.97646655848868,Fridge installation,3.22,0.72,7.82,109
P2645,11.225280675064246,68.92341059189484,TV installation,4.31,0.84,21.83,178
P2646,11.31454575312912,76.44128755989374,TV installation|Fridge installation,3.26,0.94,22.91,11
P2647,21.407740510239957,91.31481436663742,Fridge installation,3.22,0.63,3.24,104
P2648,26.52942303380638,81.8314852194965,TV repair,4.97,0.89,20.41,111
P2649,18.23028550985172,93.27746634508159,Fridge repair|TV repair,3.62,0.82,21.67,211
P2650,20.421929319377604,83.41055090289335,Fridge installation|TV repair|TV installation,3.55,0.97,15.73,236
P2651,21.43365948486184,77.39423448466076,Fridge installation|TV repair|Fridge repair,4.22,0.95,26.75,65
P2652,18.646313439474685,93.56513157097203,TV installation|Fridge installation,3.23,0.79,7.44,229
P2653,15.350610996754238,86.36947986324283,Fridge installation|Fridge repair|TV repair,3.33,0.76,27.18,293
P2654,20.44711260670929,94.0228300014943,Fridge installation|Fridge repair|TV installation,3.58,0.7,28.3,48
P2655,25.472828789041504,86.56381104633675,Fridge repair|TV repair|Fridge installation,3.54,0.76,3.04,273
P2656,32.27588555187817,73.77786614108082,TV repair|Fridge installation|TV installation,3.4,0.62,29.17,182
P2657,16.467041858875188,85.32007508134045,Fridge installation,4.43,0.78,26.46,168
P2658,23.783241720373518,68.93369624053277,TV repair|Fridge installation,4.24,0.62,19.26,63
P2659,26.872428303666698,83.28260033146641,Fridge installation|TV installation,3.75,1.0,10.46,119
P2660,34.529639326545606,77.29927706046264,Fridge repair|TV repair,4.64,0.6,2.1,143
P2661,36.58831375898406,81.4616730502273,TV repair|Fridge repair|Fridge installation,4.19,0.66,10.1,193
P2662,34.20802269084042,73.13984973539824,TV installation|Fridge repair,4.36,0.81,4.33,20
P2663,25.01582597263749,85.54589806287105,Fridge repair|TV installation,3.24,0.82,2.33,286
P2664,16.661835530609896,71.45810242825857,TV repair,3.82,0.61,7.91,268
P2665,11.114554287042843,95.5471752381665,Fridge installation|TV repair,3.22,0.78,28.26,82
P2666,9.008764444903287,91.0002095758184,TV repair|TV installation,4.19,0.81,2.96,26
P2667,29.976548924871363,78.48903352770733,TV installation,4.48,0.76,3.99,116
P2668,9.47824703795818,81.90043305537395,Fridge repair|Fridge installation,4.45,0.76,8.08,291
P2669,13.333403488580482,78.41603404848392,Fridge installation|TV installation,3.77,0.79,18.81,59
P2670,29.76998733617293,95.52633264971028,Fridge repair|Fridge installation,3.7,0.67,17.12,120
P2671,27.335925777913943,81.67589528673274,Fridge installation|TV repair,4.56,0.86,3.7,195
